,Date,北京,天津,上海,重庆,内蒙古,新疆,西藏,宁夏,广西,香港,澳门,黑龙江,吉林,辽宁,河北,山西,青海,山东,河南,江苏,安徽,浙江,福建,江西,湖南,湖北,广东,台湾,海南,甘肃,陕西,四川,贵州,云南,Total
155,2020-05-04,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
156,2020-05-05,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
157,2020-05-06,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
158,2020-05-07,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
159,2020-05-08,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
160,2020-05-09,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
161,2020-05-10,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
162,2020-05-11,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
163,2020-05-12,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
164,2020-05-13,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
165,2020-05-14,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
166,2020-05-15,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
167,2020-05-16,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4644
168,2020-05-17,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
169,2020-05-18,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
170,2020-05-19,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
171,2020-05-20,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
172,2020-05-21,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
173,2020-05-22,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
174,2020-05-23,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
175,2020-05-24,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
176,2020-05-25,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
177,2020-05-26,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
